Data calculated via Fourier domain filtering

Frequency:	6.2831853

Number of harmonics used:	39

Number of cycles in input:	3

Tangent(x)	Tangent(y)	Tangent(z)	Normal(x)	Normal(y)	Normal(z)	Binormal(x)	Binormal(y)	Binormal(z)
-4.9215358	3.9060086	-185.6326124	-0.5554029	0.8309574	0.0322097	0.8311591	0.5559385	-0.0103380
-4.8894155	3.9461416	-180.9084701	-0.5536920	0.8320629	0.0331144	0.8322834	0.5542528	-0.0104043
-4.8569679	3.9860106	-176.2062525	-0.5519153	0.8332042	0.0340612	0.8334450	0.5525031	-0.0104748
-4.8241953	4.0256127	-171.5279232	-0.5500752	0.8343792	0.0350529	0.8346420	0.5506917	-0.0105499
-4.7910997	4.0649454	-166.8754230	-0.5481736	0.8355854	0.0360926	0.8358723	0.5488210	-0.0106296
-4.7576835	4.1040060	-162.2506683	-0.5462126	0.8368209	0.0371834	0.8371339	0.5468930	-0.0107141
-4.7239488	4.1427919	-157.6555503	-0.5441943	0.8380832	0.0383288	0.8384248	0.5449101	-0.0108035
-4.6898980	4.1813006	-153.0919337	-0.5421204	0.8393704	0.0395328	0.8397431	0.5428745	-0.0108980
-4.6555332	4.2195294	-148.5616561	-0.5399931	0.8406800	0.0407994	0.8410869	0.5407882	-0.0109977
-4.6208569	4.2574757	-144.0665261	-0.5378140	0.8420100	0.0421333	0.8424543	0.5386534	-0.0111029
-4.5858712	4.2951371	-139.6083232	-0.5355851	0.8433581	0.0435394	0.8438435	0.5364722	-0.0112138
-4.5505786	4.3325110	-135.1887963	-0.5333081	0.8447221	0.0450232	0.8452526	0.5342469	-0.0113305
-4.5149815	4.3695949	-130.8096626	-0.5309846	0.8460997	0.0465906	0.8466798	0.5319794	-0.0114534
-4.4790821	4.4063864	-126.4726070	-0.5286164	0.8474885	0.0482482	0.8481235	0.5296719	-0.0115826
-4.4428829	4.4428829	-122.1792808	-0.5262052	0.8488862	0.0500033	0.8495818	0.5273267	-0.0117184
-4.4063864	4.4790821	-117.9313011	-0.5237524	0.8502903	0.0518639	0.8510531	0.5249457	-0.0118611
-4.3695949	4.5149815	-113.7302498	-0.5212596	0.8516982	0.0538388	0.8525355	0.5225313	-0.0120110
-4.3325110	4.5505786	-109.5776722	-0.5187282	0.8531073	0.0559377	0.8540275	0.5200856	-0.0121685
-4.2951371	4.5858712	-105.4750771	-0.5161596	0.8545147	0.0581718	0.8555272	0.5176109	-0.0123338
-4.2574757	4.6208569	-101.4239352	-0.5135551	0.8559173	0.0605530	0.8570332	0.5151094	-0.0125074
-4.2195294	4.6555332	-97.4256783	-0.5109159	0.8573121	0.0630950	0.8585435	0.5125836	-0.0126897
-4.1813006	4.6898980	-93.4816991	-0.5082429	0.8586954	0.0658130	0.8600567	0.5100359	-0.0128810
-4.1427919	4.7239488	-89.5933497	-0.5055372	0.8600634	0.0687242	0.8615709	0.5074686	-0.0130819
-4.1040060	4.7576835	-85.7619416	-0.5027994	0.8614120	0.0718479	0.8630846	0.5048844	-0.0132929
-4.0649454	4.7910997	-81.9887441	-0.5000300	0.8627363	0.0752061	0.8645960	0.5022859	-0.0135145
-4.0256127	4.8241953	-78.2749845	-0.4972293	0.8640312	0.0788235	0.8661033	0.4996759	-0.0137472
-3.9860106	4.8569679	-74.6218467	-0.4943970	0.8652905	0.0827286	0.8676050	0.4970572	-0.0139918
-3.9461416	4.8894155	-71.0304710	-0.4915326	0.8665072	0.0869538	0.8690991	0.4944327	-0.0142488
-3.9060086	4.9215358	-67.5019535	-0.4886349	0.8676733	0.0915366	0.8705839	0.4918057	-0.0145191
-3.8656141	4.9533267	-64.0373452	-0.4857020	0.8687793	0.0965200	0.8720576	0.4891793	-0.0148034
-3.8249609	4.9847861	-60.6376515	-0.4827311	0.8698138	0.1019542	0.8735182	0.4865572	-0.0151027
-3.7840516	5.0159118	-57.3038319	-0.4797182	0.8707632	0.1078977	0.8749638	0.4839428	-0.0154177
-3.7428891	5.0467018	-54.0367996	-0.4766577	0.8716110	0.1144190	0.8763924	0.4813401	-0.0157496
-3.7014761	5.0771540	-50.8374203	-0.4735423	0.8723367	0.1215993	0.8778019	0.4787532	-0.0160995
-3.6598153	5.1072663	-47.7065125	-0.4703615	0.8729151	0.1295346	0.8791901	0.4761865	-0.0164687
-3.6179096	5.1370369	-44.6448470	-0.4671017	0.8733144	0.1383403	0.8805546	0.4736448	-0.0168583
-3.5757617	5.1664636	-41.6531461	-0.4637445	0.8734937	0.1481548	0.8818931	0.4711330	-0.0172700
-3.5333744	5.1955445	-38.7320834	-0.4602648	0.8734006	0.1591466	0.8832030	0.4686566	-0.0177052
-3.4907507	5.2242777	-35.8822838	-0.4566290	0.8729663	0.1715219	0.8844815	0.4662216	-0.0181659
-3.4478934	5.2526611	-33.1043228	-0.4527909	0.8720992	0.1855352	0.8857256	0.4638342	-0.0186539
-3.4048052	5.2806930	-30.3987263	-0.4486870	0.8706757	0.2015039	0.8869323	0.4615015	-0.0191713
-3.3614892	5.3083715	-27.7659706	-0.4442287	0.8685256	0.2198276	0.8880980	0.4592309	-0.0197207
-3.3179482	5.3356947	-25.2064818	-0.4392908	0.8654108	0.2410139	0.8892190	0.4570309	-0.0203045
-3.2741851	5.3626607	-22.7206362	-0.4336935	0.8609912	0.2657142	0.8902913	0.4549104	-0.0209258
-3.2302028	5.3892678	-20.3087594	-0.4271739	0.8547703	0.2947715	0.8913103	0.4528796	-0.0215879
-3.1860044	5.4155142	-17.9711268	-0.4193401	0.8460064	0.3292826	0.8922710	0.4509495	-0.0222944
-3.1415927	5.4413981	-15.7079633	-0.4095956	0.8335657	0.3706747	0.8931678	0.4491325	-0.0230495
-3.0969707	5.4669178	-13.5194431	-0.3970132	0.8156728	0.4207832	0.8939945	0.4474424	-0.0238578
-3.0521414	5.4920716	-11.4056899	-0.3801265	0.7894921	0.4818776	0.8947440	0.4458945	-0.0247246
-3.0071079	5.5168578	-9.3667768	-0.3565976	0.7504451	0.5564803	0.8954083	0.4445061	-0.0256558
-2.9618731	5.5412747	-7.4027264	-0.3227573	0.6912287	0.6465529	0.8959783	0.4432969	-0.0266583
-2.9164400	5.5653208	-5.5135106	-0.2732519	0.6009447	0.7511317	0.8964435	0.4422890	-0.0277398
-2.8708117	5.5889943	-3.6990514	-0.2018307	0.4663537	0.8612657	0.8967917	0.4415075	-0.0289093
-2.8249913	5.6122938	-1.9592199	-0.1055400	0.2799771	0.9541877	0.8970087	0.4409816	-0.0301770
-2.7789818	5.6352176	-0.2938376	0.0076806	0.0558478	0.9984098	0.8970778	0.4407445	-0.0315548
-2.7327863	5.6577643	1.2973242	0.1182927	-0.1672978	0.9787841	0.8969794	0.4408346	-0.0330568
-2.6864079	5.6799322	2.8145436	0.2090322	-0.3530338	0.9119609	0.8966900	0.4412970	-0.0346992
-2.6398497	5.7017200	4.2581484	0.2754897	-0.4900719	0.8270036	0.8961812	0.4421843	-0.0365012
-2.5931147	5.7231262	5.6285155	0.3220693	-0.5856260	0.7438505	0.8954188	0.4435584	-0.0384857
-2.5462063	5.7441493	6.9260705	0.3549400	-0.6513269	0.6706645	0.8943606	0.4454932	-0.0406801
-2.4991274	5.7647879	8.1512878	0.3790349	-0.6967633	0.6089773	0.8929546	0.4480769	-0.0431172
-2.4518812	5.7850407	9.3046895	0.3977267	-0.7285136	0.5577467	0.8911355	0.4514161	-0.0458373
-2.4044709	5.8049063	10.3868459	0.4132385	-0.7508187	0.5152721	0.8888203	0.4556405	-0.0488895
-2.3568997	5.8243833	11.3983742	0.4270652	-0.7663600	0.4799039	0.8859026	0.4609095	-0.0523347
-2.3091707	5.8434706	12.3399389	0.4402710	-0.7768161	0.4502423	0.8822434	0.4674213	-0.0562492
-2.2612872	5.8621666	13.2122503	0.4536811	-0.7832108	0.4251521	0.8776580	0.4754243	-0.0607300
-2.2132523	5.8804704	14.0160652	0.4680090	-0.7861160	0.4037192	0.8718973	0.4852340	-0.0659012
-2.1650693	5.8983805	14.7521851	0.4839471	-0.7857601	0.3851965	0.8646174	0.4972560	-0.0719248
-2.1167414	5.9158958	15.4214566	0.5022419	-0.7820672	0.3689499	0.8553333	0.5120172	-0.0790146
-2.0682718	5.9330152	16.0247705	0.5237690	-0.7746381	0.3544036	0.8433430	0.5302110	-0.0874576
-2.0196637	5.9497375	16.5630609	0.5496159	-0.7626628	0.3409806	0.8276014	0.5527581	-0.0976443
-1.9709205	5.9660615	17.0373048	0.5811822	-0.7447345	0.3280211	0.8065029	0.5808855	-0.1101140
-1.9220454	5.9819862	17.4485215	0.6202883	-0.7184951	0.3146542	0.7774967	0.6162140	-0.1256152
-1.8730416	5.9975106	17.7977719	0.6692402	-0.6799812	0.2995717	0.7363895	0.6607978	-0.1451785
-1.8239124	6.0126335	18.0861573	0.7306359	-0.6224391	0.2806077	0.6760891	0.7169048	-0.1701499
-1.7746612	6.0273539	18.3148194	0.8061906	-0.5343707	0.2539778	0.5845138	0.7858420	-0.2019804
-1.7252912	6.0416710	18.4849390	0.8925334	-0.3974070	0.2131942	0.4422385	0.8638898	-0.2410799
-1.6758057	6.0555836	18.5977352	0.9705228	-0.1893491	0.1491056	0.2253840	0.9321950	-0.2832218
-1.6262080	6.0690910	18.6544650	0.9941578	0.0917779	0.0568067	-0.0694620	0.9468441	-0.3141040
-1.5765015	6.0821921	18.6564220	0.9201071	0.3885976	-0.0489362	-0.3833924	0.8680645	-0.3153956
-1.5266895	6.0948861	18.6049357	0.7728541	0.6190855	-0.1393903	-0.6298034	0.7213885	-0.2880040
-1.4767753	6.1071722	18.5013707	0.6162282	0.7612007	-0.2020798	-0.7839327	0.5682248	-0.2501403
-1.4267622	6.1190495	18.3471257	0.4849498	0.8402422	-0.2425217	-0.8714420	0.4409496	-0.2148311
-1.3766537	6.1305173	18.1436324	0.3837715	0.8832783	-0.2693304	-0.9206405	0.3433316	-0.1858615
-1.3264530	6.1415747	17.8923549	0.3072864	0.9068340	-0.2884912	-0.9490429	0.2697500	-0.1629495
-1.2761635	6.1522211	17.5947887	0.2491891	0.9196700	-0.3034994	-0.9660430	0.2139438	-0.1448758
-1.2257886	6.1624557	17.2524591	0.2045085	0.9263362	-0.3163504	-0.9765855	0.1710418	-0.1304814
-1.1753317	6.1722778	16.8669210	0.1696794	0.9292362	-0.3282208	-0.9833336	0.1375728	-0.1188647
-1.1247961	6.1816868	16.4397576	0.1421988	0.9296690	-0.3398455	-0.9877727	0.1111084	-0.1093617
-1.0741852	6.1906820	15.9725789	0.1203017	0.9283434	-0.3517186	-0.9907627	0.0899394	-0.1014895
-1.0235024	6.1992629	15.4670214	0.1027270	0.9256370	-0.3642023	-0.9928185	0.0728454	-0.0948948
-0.9727512	6.2074288	14.9247464	0.0885589	0.9217287	-0.3775890	-0.9942579	0.0589388	-0.0893163
-0.9219348	6.2151793	14.3474393	0.0771211	0.9166685	-0.3921368	-0.9952827	0.0475623	-0.0845582
-0.8710567	6.2225138	13.7368082	0.0679067	0.9104113	-0.4080931	-0.9960238	0.0382209	-0.0804716
-0.8201203	6.2294318	13.0945830	0.0605305	0.9028329	-0.4257099	-0.9965679	0.0305349	-0.0769418
-0.7691290	6.2359328	12.4225143	0.0546969	0.8937318	-0.4452547	-0.9969733	0.0242089	-0.0738792
-0.7180862	6.2420165	11.7223720	0.0501764	0.8828228	-0.4670184	-0.9972799	0.0190094	-0.0712134
-0.6669953	6.2476824	10.9959443	0.0467906	0.8697211	-0.4913204	-0.9975153	0.0147497	-0.0688881
-0.6158599	6.2529301	10.2450366	0.0443993	0.8539184	-0.5185095	-0.9976988	0.0112781	-0.0668581
-0.5646832	6.2577592	9.4714702	0.0428927	0.8347489	-0.5489577	-0.9978437	0.0084699	-0.0650869
-0.5134687	6.2621696	8.6770811	0.0421832	0.8113448	-0.5830439	-0.9979596	0.0062215	-0.0635446
-0.4622198	6.2661607	7.8637188	0.0421989	0.7825820	-0.6211157	-0.9980534	0.0044457	-0.0622069
-0.4109400	6.2697325	7.0332455	0.0428763	0.7470187	-0.6634189	-0.9981298	0.0030680	-0.0610539
-0.3596327	6.2728847	6.1875341	0.0441500	0.7028438	-0.7099728	-0.9981922	0.0020242	-0.0600692
-0.3083013	6.2756169	5.3284676	0.0459396	0.6478660	-0.7603678	-0.9982430	0.0012582	-0.0592395
-0.2569493	6.2779292	4.4579378	0.0481319	0.5796123	-0.8134697	-0.9982840	0.0007202	-0.0585539
-0.2055801	6.2798212	3.5778437	0.0505588	0.4956462	-0.8670517	-0.9983163	0.0003655	-0.0580040
-0.1541971	6.2812929	2.6900908	0.0529796	0.3942312	-0.9174829	-0.9983407	0.0001532	-0.0575829
-0.1028038	6.2823442	1.7965894	0.0550833	0.2753680	-0.9597595	-0.9983578	0.0000452	-0.0572856
-0.0514036	6.2829750	0.8992536	0.0565314	0.1419083	-0.9882643	-0.9983680	0.0000056	-0.0571086
-0.0000000	6.2831853	0.0000000	0.0570498	0.0000000	-0.9983713	-0.9983713	0.0000000	-0.0570498
0.0514036	6.2829750	-0.8992536	0.0565314	-0.1419083	-0.9882643	-0.9983680	-0.0000056	-0.0571086
0.1028038	6.2823442	-1.7965894	0.0550833	-0.2753680	-0.9597595	-0.9983578	-0.0000452	-0.0572856
0.1541971	6.2812929	-2.6900908	0.0529796	-0.3942312	-0.9174829	-0.9983407	-0.0001532	-0.0575829
0.2055801	6.2798212	-3.5778437	0.0505588	-0.4956462	-0.8670517	-0.9983163	-0.0003655	-0.0580040
0.2569493	6.2779292	-4.4579378	0.0481319	-0.5796123	-0.8134697	-0.9982840	-0.0007202	-0.0585539
0.3083013	6.2756169	-5.3284676	0.0459396	-0.6478660	-0.7603678	-0.9982430	-0.0012582	-0.0592395
0.3596327	6.2728847	-6.1875341	0.0441500	-0.7028438	-0.7099728	-0.9981922	-0.0020242	-0.0600692
0.4109400	6.2697325	-7.0332455	0.0428763	-0.7470187	-0.6634189	-0.9981298	-0.0030680	-0.0610539
0.4622198	6.2661607	-7.8637188	0.0421989	-0.7825820	-0.6211157	-0.9980534	-0.0044457	-0.0622069
0.5134687	6.2621696	-8.6770811	0.0421832	-0.8113448	-0.5830439	-0.9979596	-0.0062215	-0.0635446
0.5646832	6.2577592	-9.4714702	0.0428927	-0.8347489	-0.5489577	-0.9978437	-0.0084699	-0.0650869
0.6158599	6.2529301	-10.2450366	0.0443993	-0.8539184	-0.5185095	-0.9976988	-0.0112781	-0.0668581
0.6669953	6.2476824	-10.9959443	0.0467906	-0.8697211	-0.4913204	-0.9975153	-0.0147497	-0.0688881
0.7180862	6.2420165	-11.7223720	0.0501764	-0.8828228	-0.4670184	-0.9972799	-0.0190094	-0.0712134
0.7691290	6.2359328	-12.4225143	0.0546969	-0.8937318	-0.4452547	-0.9969733	-0.0242089	-0.0738792
0.8201203	6.2294318	-13.0945830	0.0605305	-0.9028329	-0.4257099	-0.9965679	-0.0305349	-0.0769418
0.8710567	6.2225138	-13.7368082	0.0679067	-0.9104113	-0.4080931	-0.9960238	-0.0382209	-0.0804716
0.9219348	6.2151793	-14.3474393	0.0771211	-0.9166685	-0.3921368	-0.9952827	-0.0475623	-0.0845582
0.9727512	6.2074288	-14.9247464	0.0885589	-0.9217287	-0.3775890	-0.9942579	-0.0589388	-0.0893163
1.0235024	6.1992629	-15.4670214	0.1027270	-0.9256370	-0.3642023	-0.9928185	-0.0728454	-0.0948948
1.0741852	6.1906820	-15.9725789	0.1203017	-0.9283434	-0.3517186	-0.9907627	-0.0899394	-0.1014895
1.1247961	6.1816868	-16.4397576	0.1421988	-0.9296690	-0.3398455	-0.9877727	-0.1111084	-0.1093617
1.1753317	6.1722778	-16.8669210	0.1696794	-0.9292362	-0.3282208	-0.9833336	-0.1375728	-0.1188647
1.2257886	6.1624557	-17.2524591	0.2045085	-0.9263362	-0.3163504	-0.9765855	-0.1710418	-0.1304814
1.2761635	6.1522211	-17.5947887	0.2491891	-0.9196700	-0.3034994	-0.9660430	-0.2139438	-0.1448758
1.3264530	6.1415747	-17.8923549	0.3072864	-0.9068340	-0.2884912	-0.9490429	-0.2697500	-0.1629495
1.3766537	6.1305173	-18.1436324	0.3837715	-0.8832783	-0.2693304	-0.9206405	-0.3433316	-0.1858615
1.4267622	6.1190495	-18.3471257	0.4849498	-0.8402422	-0.2425217	-0.8714420	-0.4409496	-0.2148311
1.4767753	6.1071722	-18.5013707	0.6162282	-0.7612007	-0.2020798	-0.7839327	-0.5682248	-0.2501403
1.5266895	6.0948861	-18.6049357	0.7728541	-0.6190855	-0.1393903	-0.6298034	-0.7213885	-0.2880040
1.5765015	6.0821921	-18.6564220	0.9201071	-0.3885976	-0.0489362	-0.3833924	-0.8680645	-0.3153956
1.6262080	6.0690910	-18.6544650	0.9941578	-0.0917779	0.0568067	-0.0694620	-0.9468441	-0.3141040
1.6758057	6.0555836	-18.5977352	0.9705228	0.1893491	0.1491056	0.2253840	-0.9321950	-0.2832218
1.7252912	6.0416710	-18.4849390	0.8925334	0.3974070	0.2131942	0.4422385	-0.8638898	-0.2410799
1.7746612	6.0273539	-18.3148194	0.8061906	0.5343707	0.2539778	0.5845138	-0.7858420	-0.2019804
1.8239124	6.0126335	-18.0861573	0.7306359	0.6224391	0.2806077	0.6760891	-0.7169048	-0.1701499
1.8730416	5.9975106	-17.7977719	0.6692402	0.6799812	0.2995717	0.7363895	-0.6607978	-0.1451785
1.9220454	5.9819862	-17.4485215	0.6202883	0.7184951	0.3146542	0.7774967	-0.6162140	-0.1256152
1.9709205	5.9660615	-17.0373048	0.5811822	0.7447345	0.3280211	0.8065029	-0.5808855	-0.1101140
2.0196637	5.9497375	-16.5630609	0.5496159	0.7626628	0.3409806	0.8276014	-0.5527581	-0.0976443
2.0682718	5.9330152	-16.0247705	0.5237690	0.7746381	0.3544036	0.8433430	-0.5302110	-0.0874576
2.1167414	5.9158958	-15.4214566	0.5022419	0.7820672	0.3689499	0.8553333	-0.5120172	-0.0790146
2.1650693	5.8983805	-14.7521851	0.4839471	0.7857601	0.3851965	0.8646174	-0.4972560	-0.0719248
2.2132523	5.8804704	-14.0160652	0.4680090	0.7861160	0.4037192	0.8718973	-0.4852340	-0.0659012
2.2612872	5.8621666	-13.2122503	0.4536811	0.7832108	0.4251521	0.8776580	-0.4754243	-0.0607300
2.3091707	5.8434706	-12.3399389	0.4402710	0.7768161	0.4502423	0.8822434	-0.4674213	-0.0562492
2.3568997	5.8243833	-11.3983742	0.4270652	0.7663600	0.4799039	0.8859026	-0.4609095	-0.0523347
2.4044709	5.8049063	-10.3868459	0.4132385	0.7508187	0.5152721	0.8888203	-0.4556405	-0.0488895
2.4518812	5.7850407	-9.3046895	0.3977267	0.7285136	0.5577467	0.8911355	-0.4514161	-0.0458373
2.4991274	5.7647879	-8.1512878	0.3790349	0.6967633	0.6089773	0.8929546	-0.4480769	-0.0431172
2.5462063	5.7441493	-6.9260705	0.3549400	0.6513269	0.6706645	0.8943606	-0.4454932	-0.0406801
2.5931147	5.7231262	-5.6285155	0.3220693	0.5856260	0.7438505	0.8954188	-0.4435584	-0.0384857
2.6398497	5.7017200	-4.2581484	0.2754897	0.4900719	0.8270036	0.8961812	-0.4421843	-0.0365012
2.6864079	5.6799322	-2.8145436	0.2090322	0.3530338	0.9119609	0.8966900	-0.4412970	-0.0346992
2.7327863	5.6577643	-1.2973242	0.1182927	0.1672978	0.9787841	0.8969794	-0.4408346	-0.0330568
2.7789818	5.6352176	0.2938376	0.0076806	-0.0558478	0.9984098	0.8970778	-0.4407445	-0.0315548
2.8249913	5.6122938	1.9592199	-0.1055400	-0.2799771	0.9541877	0.8970087	-0.4409816	-0.0301770
2.8708117	5.5889943	3.6990514	-0.2018307	-0.4663537	0.8612657	0.8967917	-0.4415075	-0.0289093
2.9164400	5.5653208	5.5135106	-0.2732519	-0.6009447	0.7511317	0.8964435	-0.4422890	-0.0277398
2.9618731	5.5412747	7.4027264	-0.3227573	-0.6912287	0.6465529	0.8959783	-0.4432969	-0.0266583
3.0071079	5.5168578	9.3667768	-0.3565976	-0.7504451	0.5564803	0.8954083	-0.4445061	-0.0256558
3.0521414	5.4920716	11.4056899	-0.3801265	-0.7894921	0.4818776	0.8947440	-0.4458945	-0.0247246
3.0969707	5.4669178	13.5194431	-0.3970132	-0.8156728	0.4207832	0.8939945	-0.4474424	-0.0238578
3.1415927	5.4413981	15.7079633	-0.4095956	-0.8335657	0.3706747	0.8931678	-0.4491325	-0.0230495
3.1860044	5.4155142	17.9711268	-0.4193401	-0.8460064	0.3292826	0.8922710	-0.4509495	-0.0222944
3.2302028	5.3892678	20.3087594	-0.4271739	-0.8547703	0.2947715	0.8913103	-0.4528796	-0.0215879
3.2741851	5.3626607	22.7206362	-0.4336935	-0.8609912	0.2657142	0.8902913	-0.4549104	-0.0209258
3.3179482	5.3356947	25.2064818	-0.4392908	-0.8654108	0.2410139	0.8892190	-0.4570309	-0.0203045
3.3614892	5.3083715	27.7659706	-0.4442287	-0.8685256	0.2198276	0.8880980	-0.4592309	-0.0197207
3.4048052	5.2806930	30.3987263	-0.4486870	-0.8706757	0.2015039	0.8869323	-0.4615015	-0.0191713
3.4478934	5.2526611	33.1043228	-0.4527909	-0.8720992	0.1855352	0.8857256	-0.4638342	-0.0186539
3.4907507	5.2242777	35.8822838	-0.4566290	-0.8729663	0.1715219	0.8844815	-0.4662216	-0.0181659
3.5333744	5.1955445	38.7320834	-0.4602648	-0.8734006	0.1591466	0.8832030	-0.4686566	-0.0177052
3.5757617	5.1664636	41.6531461	-0.4637445	-0.8734937	0.1481548	0.8818931	-0.4711330	-0.0172700
3.6179096	5.1370369	44.6448470	-0.4671017	-0.8733144	0.1383403	0.8805546	-0.4736448	-0.0168583
3.6598153	5.1072663	47.7065125	-0.4703615	-0.8729151	0.1295346	0.8791901	-0.4761865	-0.0164687
3.7014761	5.0771540	50.8374203	-0.4735423	-0.8723367	0.1215993	0.8778019	-0.4787532	-0.0160995
3.7428891	5.0467018	54.0367996	-0.4766577	-0.8716110	0.1144190	0.8763924	-0.4813401	-0.0157496
3.7840516	5.0159118	57.3038319	-0.4797182	-0.8707632	0.1078977	0.8749638	-0.4839428	-0.0154177
3.8249609	4.9847861	60.6376515	-0.4827311	-0.8698138	0.1019542	0.8735182	-0.4865572	-0.0151027
3.8656141	4.9533267	64.0373452	-0.4857020	-0.8687793	0.0965200	0.8720576	-0.4891793	-0.0148034
3.9060086	4.9215358	67.5019535	-0.4886349	-0.8676733	0.0915366	0.8705839	-0.4918057	-0.0145191
3.9461416	4.8894155	71.0304710	-0.4915326	-0.8665072	0.0869538	0.8690991	-0.4944327	-0.0142488
3.9860106	4.8569679	74.6218467	-0.4943970	-0.8652905	0.0827286	0.8676050	-0.4970572	-0.0139918
4.0256127	4.8241953	78.2749845	-0.4972293	-0.8640312	0.0788235	0.8661033	-0.4996759	-0.0137472
4.0649454	4.7910997	81.9887441	-0.5000300	-0.8627363	0.0752061	0.8645960	-0.5022859	-0.0135145
4.1040060	4.7576835	85.7619416	-0.5027994	-0.8614120	0.0718479	0.8630846	-0.5048844	-0.0132929
4.1427919	4.7239488	89.5933497	-0.5055372	-0.8600634	0.0687242	0.8615709	-0.5074686	-0.0130819
4.1813006	4.6898980	93.4816991	-0.5082429	-0.8586954	0.0658130	0.8600567	-0.5100359	-0.0128810
4.2195294	4.6555332	97.4256783	-0.5109159	-0.8573121	0.0630950	0.8585435	-0.5125836	-0.0126897
4.2574757	4.6208569	101.4239352	-0.5135551	-0.8559173	0.0605530	0.8570332	-0.5151094	-0.0125074
4.2951371	4.5858712	105.4750771	-0.5161596	-0.8545147	0.0581718	0.8555272	-0.5176109	-0.0123338
4.3325110	4.5505786	109.5776722	-0.5187282	-0.8531073	0.0559377	0.8540275	-0.5200856	-0.0121685
4.3695949	4.5149815	113.7302498	-0.5212596	-0.8516982	0.0538388	0.8525355	-0.5225313	-0.0120110
4.4063864	4.4790821	117.9313011	-0.5237524	-0.8502903	0.0518639	0.8510531	-0.5249457	-0.0118611
4.4428829	4.4428829	122.1792808	-0.5262052	-0.8488862	0.0500033	0.8495818	-0.5273267	-0.0117184
4.4790821	4.4063864	126.4726070	-0.5286164	-0.8474885	0.0482482	0.8481235	-0.5296719	-0.0115826
4.5149815	4.3695949	130.8096626	-0.5309846	-0.8460997	0.0465906	0.8466798	-0.5319794	-0.0114534
4.5505786	4.3325110	135.1887963	-0.5333081	-0.8447221	0.0450232	0.8452526	-0.5342469	-0.0113305
4.5858712	4.2951371	139.6083232	-0.5355851	-0.8433581	0.0435394	0.8438435	-0.5364722	-0.0112138
4.6208569	4.2574757	144.0665261	-0.5378140	-0.8420100	0.0421333	0.8424543	-0.5386534	-0.0111029
4.6555332	4.2195294	148.5616561	-0.5399931	-0.8406800	0.0407994	0.8410869	-0.5407882	-0.0109977
4.6898980	4.1813006	153.0919337	-0.5421204	-0.8393704	0.0395328	0.8397431	-0.5428745	-0.0108980
4.7239488	4.1427919	157.6555503	-0.5441943	-0.8380832	0.0383288	0.8384248	-0.5449101	-0.0108035
4.7576835	4.1040060	162.2506683	-0.5462126	-0.8368209	0.0371834	0.8371339	-0.5468930	-0.0107141
4.7910997	4.0649454	166.8754230	-0.5481736	-0.8355854	0.0360926	0.8358723	-0.5488210	-0.0106296
4.8241953	4.0256127	171.5279232	-0.5500752	-0.8343792	0.0350529	0.8346420	-0.5506917	-0.0105499
4.8569679	3.9860106	176.2062525	-0.5519153	-0.8332042	0.0340612	0.8334450	-0.5525031	-0.0104748
4.8894155	3.9461416	180.9084701	-0.5536920	-0.8320629	0.0331144	0.8322834	-0.5542528	-0.0104043
4.9215358	3.9060086	185.6326124	-0.5554029	-0.8309574	0.0322097	0.8311591	-0.5559385	-0.0103380
4.9533267	3.8656141	190.3766935	-0.5570459	-0.8298900	0.0313445	0.8300745	-0.5575579	-0.0102761
4.9847861	3.8249609	195.1387069	-0.5586188	-0.8288630	0.0305166	0.8290315	-0.5591086	-0.0102183
5.0159118	3.7840516	199.9166263	-0.5601191	-0.8278787	0.0297236	0.8280324	-0.5605881	-0.0101645
5.0467018	3.7428891	204.7084070	-0.5615445	-0.8269395	0.0289636	0.8270796	-0.5619938	-0.0101146
5.0771540	3.7014761	209.5119870	-0.5628924	-0.8260478	0.0282346	0.8261752	-0.5633233	-0.0100686
5.1072663	3.6598153	214.3252879	-0.5641603	-0.8252060	0.0275349	0.8253216	-0.5645739	-0.0100264
5.1370369	3.6179096	219.1462165	-0.5653455	-0.8244167	0.0268627	0.8245213	-0.5657427	-0.0099878
5.1664636	3.5757617	223.9726659	-0.5664453	-0.8236822	0.0262166	0.8237767	-0.5668271	-0.0099529
5.1955445	3.5333744	228.8025167	-0.5674569	-0.8230052	0.0255951	0.8230902	-0.5678240	-0.0099215
5.2242777	3.4907507	233.6336381	-0.5683772	-0.8223883	0.0249969	0.8224644	-0.5687305	-0.0098936
5.2526611	3.4478934	238.4638891	-0.5692032	-0.8218341	0.0244206	0.8219020	-0.5695435	-0.0098692
5.2806930	3.4048052	243.2911201	-0.5699318	-0.8213454	0.0238651	0.8214055	-0.5702597	-0.0098481
5.3083715	3.3614892	248.1131739	-0.5705597	-0.8209247	0.0233292	0.8209776	-0.5708758	-0.0098304
5.3356947	3.3179482	252.9278867	-0.5710833	-0.8205751	0.0228118	0.8206212	-0.5713883	-0.0098160
5.3626607	3.2741851	257.7330899	-0.5714993	-0.8202992	0.0223121	0.8203389	-0.5717936	-0.0098049
5.3892678	3.2302028	262.5266110	-0.5718038	-0.8200999	0.0218290	0.8201337	-0.5720881	-0.0097969
5.4155142	3.1860044	267.3062747	-0.5719930	-0.8199803	0.0213616	0.8200084	-0.5722677	-0.0097922
5.4413981	3.1415927	272.0699046	-0.5720630	-0.8199431	0.0209091	0.8199660	-0.5723286	-0.0097906
